CONTENT,DATE,AUTHOR,COMMENT_ID,CLASS
"(S
  Hey/NN
  !/.
  I/PRP
  &/CC
  #/#
  39/CD
  ;/:
  m/VB
  a/DT
  16/CD
  Year/NN
  old/JJ
  rapper/NN
  from/IN
  (GPE Texas/NNP)
  I/PRP
  don/VBP
  &/CC
  #/#
  39/CD
  ;/:
  t/CC
  rap/VB
  &/CC
  quot/VB
  ;/:
  (ORGANIZATION PMW/NNP)
  &/CC
  quot/NN
  ;/:
  but/CC
  I/PRP
  promise/VBP
  my/PRP$
  music/NN
  will/MD
  NOT/NNP
  disappoint../VB
  (GPE Search/NNP)
  therealchrisking1/NN
  to/TO
  find/VB
  me/PRP
  and/CC
  listen/VB
  to/TO
  my/PRP$
  track/NN
  &/CC
  quot/NN
  ;/:
  (PERSON Memory/NNP Lane/NNP)
  &/CC
  quot/NN
  ;/:
  I/PRP
  just/RB
  released/VBN
  my/PRP$
  3RD/CD
  mix-tape/NN
  &/CC
  quot/NN
  ;/:
  (PERSON Crown/NNP Me/NNP)
  &/CC
  quot/NN
  ;/:
  and/CC
  so/RB
  far/RB
  I/PRP
  &/CC
  #/#
  39/CD
  ;/:
  ve/NN
  had/VBD
  nothing/NN
  but/CC
  good/JJ
  reviews/NNS
  about/IN
  it/PRP
  ./.
  I/PRP
  &/CC
  #/#
  39/CD
  ;/:
  m/PRP
  not/RB
  asking/VBG
  you/PRP
  to/TO
  like/VB
  or/CC
  subscribe/VB
  but/CC
  just/RB
  1/CD
  view/NN
  will/MD
  help/VB
  me/PRP
  catch/VB
  my/PRP$
  dream/NN
  ./.
  and/CC
  if/IN
  you/PRP
  could/MD
  leave/VB
  a/DT
  comment/NN
  letting/VBG
  me/PRP
  know/VB
  what/WP
  you/PRP
  think/VBP
  it/PRP
  would/MD
  be/VB
  (ORGANIZATION MUCH/NNP)
  appreciated/VBN
  also/RB
  ./.
  Thank/NNP
  you/PRP
  ./.)",,Chris King,LneaDw26bFvdvI7rlQIcNpETWIMuWByXcsQPGKS7EVg,1
"(S
  if/IN
  eminem/JJ
  gets/VBZ
  1/CD
  penny/NN
  per/IN
  view/NN
  he/PRP
  would/MD
  have/VB
  600/CD
  million/CD
  dollars/NNS)",,Elias Uchiha,LneaDw26bFsEJWfgAAquASY-phBHckFFppU0EKqD-yY,1
"(S
  Check/VB
  Out/RP
  (ORGANIZATION LEANDRUS/NNP)
  -/:
  PLAYTIME/NN
  It/PRP
  &/CC
  #/#
  39/CD
  ;/:
  s/JJ
  awesoooome/NN
  !/.
  !/.)",,INCRIVELawesome,LneaDw26bFtmqnbwore5s5LHQD3cpRwhBYdsz4yXRkM,1
(S Check/VB out/RP this/DT video/NN on/IN YouTube/NN :/: ﻿/NN),,Melody Peace,z12zcvjo2tbez1mfy23pvjwzckbbcdivp,1
"(S
  I/PRP
  know/VBP
  that/IN
  maybe/RB
  no/DT
  one/NN
  will/MD
  read/VB
  this/DT
  but/CC
  (ORGANIZATION PLEASE/NNP)
  TYPE/NNP
  IN/NNP
  &/CC
  quot/NN
  ;/:
  deazy99/CC
  &/CC
  quot/NN
  ;/:
  I/PRP
  &/CC
  #/#
  39/CD
  ;/:
  m/VB
  a/DT
  rapper/NN
  with/IN
  a/DT
  dream/NN
  ./.
  I/PRP
  know/VBP
  you/PRP
  must/MD
  see/VB
  like/IN
  millions/NNS
  of/IN
  those/DT
  on/IN
  here/RB
  everyday/JJ
  but/CC
  please/JJ
  check/VB
  out/IN
  my/PRP$
  music/NN
  and/CC
  subscribe/VB
  if/IN
  you/PRP
  &/CC
  #/#
  39/CD
  ;/:
  d/NNS
  like/IN
  thank/NN
  you/PRP
  ,/,
  i/VB
  would/MD
  love/VB
  nothing/NN
  more/JJR
  than/IN
  to/TO
  have/VB
  a/DT
  decent/JJ
  following/VBG
  on/IN
  youtube/NN
  from/IN
  people/NNS
  if/IN
  anyone/NN
  reading/NN
  this/DT
  could/MD
  give/VB
  it/PRP
  a/DT
  &/CC
  quot/NN
  ;/:
  (ORGANIZATION THUMBS/NNP)
  UP/NNP
  &/CC
  quot/NN
  ;/:
  because/IN
  what/WP
  some/DT
  might/MD
  see/VB
  as/RB
  just/RB
  a/DT
  simple/JJ
  button/NN
  press/NN
  could/MD
  make/VB
  my/PRP$
  dream/NN
  come/VB
  true..thank/NN
  you/PRP
  again/RB
  for/IN
  your/PRP$
  time/NN
  &/CC
  amp/NN
  ;/:
  may/MD
  god/VB
  bless/NN
  you/PRP)",,deazy99,LneaDw26bFu1Ru9jx_4ZrghWiGAVmVtFPtTTpL7ihGI,1
"(S
  (GPE Dress/NNP)
  like/IN
  (PERSON Rihanna/NNP)
  at/IN
  (ORGANIZATION kpopcity.net/NNP)
  -/:
  The/DT
  largest/JJS
  discount/NN
  fashion/NN
  store/NN
  in/IN
  the/DT
  world/NN
  !/.
  Check/VB
  out/IN
  our/PRP$
  &/CC
  quot/NN
  ;/:
  (PERSON Hollywood/NNP Collection/NNP)
  &/CC
  quot/NN
  ;/:
  to/TO
  dress/VB
  like/IN
  all/DT
  your/PRP$
  favourite/JJ
  stars/NNS
  !/.
  Dress/NNP
  like/IN
  (PERSON Rihanna/NNP)
  at/IN
  (ORGANIZATION kpopcity.net/NNP)
  -/:
  The/DT
  largest/JJS
  discount/NN
  fashion/NN
  store/NN
  in/IN
  the/DT
  world/NN
  !/.
  Check/VB
  out/IN
  our/PRP$
  &/CC
  quot/NN
  ;/:
  (PERSON Hollywood/NNP Collection/NNP)
  &/CC
  quot/NN
  ;/:
  to/TO
  dress/VB
  like/IN
  all/DT
  your/PRP$
  favourite/JJ
  stars/NNS
  !/.)",,Monica Lewis,LneaDw26bFsOYjjXTrDu7GwukppwT8U_8uWaxcdut44,1
"(S
  CHECK/VB
  OUT/RP
  (ORGANIZATION THIS/NNP)
  DOPE/NNP
  CHANNEL/NNP
  !/.
  phenomenallyricshere/RB
  CHECK/VB
  OUT/RP
  (ORGANIZATION THIS/NNP)
  DOPE/NNP
  CHANNEL/NNP
  !/.
  phenomenallyricshere/RB
  CHECK/VB
  OUT/RP
  (ORGANIZATION THIS/NNP)
  DOPE/NNP
  CHANNEL/NNP
  !/.
  phenomenallyricshere/RB
  CHECK/VB
  OUT/RP
  (ORGANIZATION THIS/NNP)
  DOPE/NNP
  CHANNEL/NNP
  !/.
  phenomenallyricshere/RB
  CHECK/VB
  OUT/RP
  (ORGANIZATION THIS/NNP)
  DOPE/NNP
  CHANNEL/NNP
  !/.
  phenomenallyricshere/RB
  CHECK/VB
  OUT/RP
  (ORGANIZATION THIS/NNP)
  DOPE/NNP
  CHANNEL/NNP
  !/.
  phenomenallyricshere/RB
  CHECK/VB
  OUT/RP
  (ORGANIZATION THIS/NNP)
  DOPE/NNP
  CHANNEL/NNP
  !/.
  phenomenallyricshere/RB
  CHECK/VB
  OUT/RP
  (ORGANIZATION THIS/NNP)
  DOPE/NNP
  CHANNEL/NNP
  !/.
  phenomenallyricshere/RB
  CHECK/VB
  OUT/RP
  (ORGANIZATION THIS/NNP)
  DOPE/NNP
  CHANNEL/NNP
  !/.
  phenomenallyricshere/NN)",,Kate Mcdermit,LneaDw26bFuXMGzeve-9_Piipp0wpaS_5AJyXS2fqJw,1
(S amazing/VBG song﻿/NN),2015-05-23T22:14:55.993000,Vivek Bhardwaj,z13hcfzbesmjhpuzp04ccvzilqvcyj0x3yo0k,0
(S :/: )/) ﻿/NN),2015-05-23T19:37:52.240000,kissmehk,z12vcv5xuqq4gvpgu04ch5ah3vyqwzphryc0k,0
(S Charlie/NNP from/IN LOST﻿/NNP),2015-05-23T17:51:58.957000,Sandeep Singh,z12mt1p4mljosxzto224jzypky2henlbn04,0
(S SubScribe/NNP me/PRP pls/VBP (ORGANIZATION EMİNEM/JJ) FANS/NNS),,Dengesiz Adam,LneaDw26bFviVGu48zFp_sMMENzTpzWdbhRUvgtprCI,1
(S dude/NN check/VB out/RP psy/NN),,Paiky MC,LneaDw26bFtleYKQHQZ7EJNapbBNzTiP3Yzy8i_2Dmc,1
"(S
  I/PRP
  love/VBP
  this-the/JJ
  talents/NNS
  of/IN
  eminem/NN
  and/CC
  (PERSON Skylar/NNP)
  ,/,
  works/VBZ
  well/RB
  together﻿/VB)",2015-05-23T16:41:29.823000,twe enyss,z12tzpcjazigvrodo22dubixisqhfxtuo,0
"(S
  (GPE Share/NN)
  this/DT
  video../NN
  This/DT
  song/NN
  can/MD
  beat/VB
  (ORGANIZATION PSY/NNP)
  -/:
  (PERSON Gangnam/NNP Style/NNP)
  !/.)",,FreshX,LneaDw26bFsXWfdCYFbqrDwjflNnbdxcinzjRtW2rzw,1
"(S
  thumb/VB
  up/RP
  if/IN
  you/PRP
  watching/VBP
  in/IN
  2015/CD
  and/CC
  you/PRP
  like/VBP
  it﻿/VB)",2015-05-23T14:24:32.712000,AreWEFaumos Now,z12muxdydqnggz0gw04cgldbmvnlhzuxpu40k,0
"(S
  Check/VB
  out/RP
  my/PRP$
  remix/NN
  to/TO
  (ORGANIZATION Tyga/NNP)
  &/CC
  #/#
  39/CD
  ;/:
  s/SYM
  -/:
  Molly/RB
  ft./JJ
  (ORGANIZATION Whiz/NNP Khalifa/NNP Peace/NNP)
  and/CC
  love/VB)",,KC Cassette,LneaDw26bFtNnEGpg7pf921bsfI1m57qBsEWQKlItrk,1
(S Check/VB out/RP my/PRP$ channel/NN please/NN ./.),,markwardist,LneaDw26bFsVCGrj_dxDKFtnhKwpdiPRkVcanAW9w7E,1
"(S
  i/RB
  been/VBN
  working/VBG
  so/RB
  hard/RB
  for/IN
  the/DT
  past/JJ
  60/CD
  days/NNS
  to/TO
  improve/VB
  i/NN
  been/VBN
  writing/recording/mixing/performing/VBG
  16/CD
  bars/NNS
  everyday/JJ
  im/IN
  doing/VBG
  it/PRP
  for/IN
  a/DT
  whole/JJ
  year/NN
  (/(
  365/CD
  days/NNS
  )/)
  today/NN
  i/VBP
  &/CC
  #/#
  39/CD
  ;/:
  m/NNS
  on/IN
  day/NN
  60/CD
  today/NN
  i/JJ
  work/VBP
  so/RB
  hard/RB
  now/RB
  i/VBP
  &/CC
  #/#
  39/CD
  ;/:
  m/NNS
  doing/VBG
  2/CD
  verses/NNS
  everyday/JJ
  to/TO
  improve/VB
  i/NN
  &/CC
  #/#
  39/CD
  ;/:
  m/NNS
  going/VBG
  all/PDT
  the/DT
  way/NN
  to/TO
  365/CD
  (ORGANIZATION PLEASE/NNP)
  SUBSCRIBE/NNP
  to/TO
  my/PRP$
  channel/NN
  help/VB
  me/PRP
  build/VB
  a/DT
  fan/NN
  base/NN
  ,/,
  watch/VB
  me/PRP
  improve/VB
  ,/,
  help/VB
  me/PRP
  get/VB
  closer/JJR
  to/TO
  my/PRP$
  dream/NN
  i/NN
  &/CC
  #/#
  39/CD
  ;/:
  m/CC
  lyrical/JJ
  and/CC
  i/JJ
  keep/VBP
  it/PRP
  real/JJ
  i/JJ
  won/VBD
  &/CC
  #/#
  39/CD
  ;/:
  t/NNS
  leave/VBP
  you/PRP
  down/RP
  i/JJ
  promise/NN
  (/(
  :/:
  (ORGANIZATION PLEASE/NNP)
  SUBSCRIBE/NNP
  please/NN
  like/IN
  this/DT
  commment/NN
  so/RB
  people/NNS
  can/MD
  see/VB)",,Ractive,LneaDw26bFuM4VU33XXogBzYQDxO-q19BsZLZRAklss,1
"(S
  I/PRP
  can/MD
  &/CC
  #/#
  39/CD
  ;/:
  t/NN
  believe/VBP
  this/DT
  I/PRP
  just/RB
  now/RB
  watched/VBZ
  a/DT
  brand/NN
  new/JJ
  adult/NN
  video/NN
  clip/NN
  with/IN
  rihanna/NN
  She/PRP
  has/VBZ
  been/VBN
  screwing/VBG
  a/DT
  black/JJ
  Basketball/NNP
  player/NN
  (PERSON Check/NNP)
  out/IN
  her/PRP$
  video/NN
  right/RB
  here/RB
  if/IN
  you/PRP
  wish/VBP
  :/:
  crazy-celeb-news.eu.pn/NN)",,Juarez Ounfee,LneaDw26bFuFItWTKmffBRPA4v3HwunSq-ceF3kwQZ4,1
"(S
  ┏━━━┓┏┓╋┏┓┏━━━┓┏━━━┓┏┓╋╋┏┓/JJ
  ┃┏━┓┃┃┃╋┃┃┃┏━┓┃┗┓┏┓┃┃┗┓┏┛┃/NNP
  ┃┗━━┓┃┗━┛┃┃┃╋┃┃╋┃┃┃┃┗┓┗┛┏/NNP
  ┗━━┓┃┃┏━┓┃┃┗━┛┃╋┃┃┃┃╋┗┓┏┛/NNP
  ┃┗━┛┃┃┃╋┃┃┃┏━┓┃┏┛┗┛┃╋╋┃┃/NNP
  ┗━━━┛┗┛╋┗┛┗┛╋┗┛┗━━━┛╋╋┗┛/NNP
  CHECK/NNP
  MY/NNP
  (ORGANIZATION VIDEOS/NNP)
  AND/NNP
  (ORGANIZATION SUBSCRIBE/NNP)
  AND/NNP
  LIKE/NNP
  PLZZ/NNP)",,MrJtill0317,LneaDw26bFsHGo2NsZjHkppLdvkxCkgu3s2nWi99Oa8,1
(S Never/RB gets/VBZ old/JJ best/NN song/NN ever/RB ❤﻿/VBD),2015-05-23T12:12:59.082000,Sawa Jamal,z133sxsrnzbuwbe2o22iizkhvyicd5z0t,0
"(S
  First/RB
  they/PRP
  were/VBD
  fighting/VBG
  .../:
  Then/RB
  they/PRP
  were/VBD
  making/VBG
  out/RP
  .../:
  ﻿/NN)",2015-05-23T12:12:16.470000,Fantasy Mysteries,z13idj4w4yy5g1mx104cd3rwetmew3kq554,0
"(S
  I/PRP
  know/VBP
  that/IN
  maybe/RB
  no/DT
  one/NN
  will/MD
  read/VB
  this/DT
  but/CC
  (ORGANIZATION PLEASE/NNP)
  TYPE/NNP
  IN/NNP
  &/CC
  quot/NN
  ;/:
  deazy99/CC
  &/CC
  quot/NN
  ;/:
  I/PRP
  &/CC
  #/#
  39/CD
  ;/:
  m/VB
  a/DT
  rapper/NN
  with/IN
  a/DT
  dream/NN
  ./.
  I/PRP
  know/VBP
  you/PRP
  must/MD
  see/VB
  like/IN
  millions/NNS
  of/IN
  those/DT
  on/IN
  here/RB
  everyday/JJ
  but/CC
  please/JJ
  check/VB
  out/IN
  my/PRP$
  music/NN
  and/CC
  subscribe/VB
  if/IN
  you/PRP
  &/CC
  #/#
  39/CD
  ;/:
  d/NNS
  like/IN
  thank/NN
  you/PRP
  ,/,
  i/VB
  would/MD
  love/VB
  nothing/NN
  more/JJR
  than/IN
  to/TO
  have/VB
  a/DT
  decent/JJ
  following/VBG
  on/IN
  youtube/NN
  from/IN
  people/NNS
  if/IN
  anyone/NN
  reading/NN
  this/DT
  could/MD
  give/VB
  it/PRP
  a/DT
  &/CC
  quot/NN
  ;/:
  (ORGANIZATION THUMBS/NNP)
  UP/NNP
  &/CC
  quot/NN
  ;/:
  because/IN
  what/WP
  some/DT
  might/MD
  see/VB
  as/RB
  just/RB
  a/DT
  simple/JJ
  button/NN
  press/NN
  could/MD
  make/VB
  my/PRP$
  dream/NN
  come/VB
  true..thank/NN
  you/PRP
  again/RB
  for/IN
  your/PRP$
  time/NN
  &/CC
  amp/NN
  ;/:
  may/MD
  god/VB
  bless/NN
  you/PRP)",,deazy99,LneaDw26bFupd-SDZSJybM-YnylZY3yw4Hx0dpG5Ars,1
"(S
  (PERSON Hey/NNP)
  guys/VBD
  please/VB
  just/RB
  spent/VBN
  one/CD
  minute/NN
  for/IN
  me/PRP
  :/:
  )/)
  im/VBP
  a/DT
  singer/NN
  from/IN
  srilanka/NN
  and/CC
  im/NN
  18/CD
  year/NN
  &/CC
  #/#
  39/CD
  ;/:
  s/PRP
  old/JJ
  !/.
  SooO/NNP
  I/PRP
  LIKE/VBP
  TO/TO
  BE/VB
  (ORGANIZATION GREAT/JJ)
  (ORGANIZATION SINGER/NNP)
  will/MD
  be/VB
  a/DT
  one/CD
  day/NN
  so/IN
  i/JJ
  hope/VBP
  it/PRP
  would/MD
  be/VB
  happen/VBN
  in/IN
  really/RB
  my/PRP$
  life/NN
  ./.
  Just/NNP
  view/NN
  my/PRP$
  videos/NNS
  and/CC
  rate/NN
  it/PRP
  and/CC
  let/VB
  me/PRP
  know/VB
  how/WRB
  is/VBZ
  my/PRP$
  voice/NN
  please/NN
  help/VB
  us/PRP
  guys/VB
  closer/JJR
  to/TO
  living/VB
  my/PRP$
  dream/NN
  :/:
  )/)
  !/.
  I/PRP
  really/RB
  know/VBP
  you/PRP
  &/CC
  #/#
  39/CD
  ;/:
  d/NN
  helped/VBD
  me/PRP
  who/WP
  read/VBP
  this/DT
  comment/NN
  he/she/NN
  can/MD
  just/RB
  understand/VB
  my/PRP$
  feeling/NN
  !/.
  (PERSON Thanks/NNP)
  guys/VBD
  lv/JJ
  u/JJ
  really/RB
  much/RB
  more/JJR
  !/.
  SUBSCRIBE/NN
  IT/NNP
  MY/NNP
  (ORGANIZATION CHANNEL/NNP)
  AND/NNP
  ONECE/NNP
  AGAIN/NNP
  THANK/NNP
  U/NNP
  !/.)",,rukshan bieber,LneaDw26bFua7KQM3MpFFLNg9dDrNznsK0wQXgR61YQ,1
"(S
  YO/NNP
  GUYS/NNP
  IM/NNP
  14/CD
  YEAR/NNP
  OLD/NNP
  RAPPER/NNP
  JUST/NNP
  STARTED/NNP
  RAPPING/NNP
  SO/NNP
  PLEASE/NNP
  CHECK/NNP
  OUT/NNP
  MY/NNP
  (ORGANIZATION SITE/NNP)
  AND/NNP
  LEAVE/NNP
  FEEDBACK/NNP
  AND/NNP
  (ORGANIZATION SUBSCRIBE/NNP)
  ALSO/NNP
  LIKE/NNP
  THIS/NNP
  (ORGANIZATION COMMENT/NNP)
  SO/NNP
  MORE/NNP
  CAN/NNP
  SEE/NNP
  AND/NNP
  MAKE/NNP
  MY/NNP
  CHANNEL/NNP
  BIG/NNP
  ASWELL/NNP)",,Ashim Limbu,LneaDw26bFtUEhNudjpH0X1gcH2nF0v4w6dhXurctSU,1
(S Check/VB out/RP this/DT video/NN on/IN YouTube/NN :/: ﻿/NN),,Linda Dipilato,z122j3v55kiwzpqpc04cdxc4elf3zjuir4o,1
"(S
  *for/$
  90/CD
  &/CC
  #/#
  39/CD
  ;/:
  s/JJ
  rap/NN
  fans*/NN
  check/NN
  out/IN
  my/PRP$
  Big/JJ
  (ORGANIZATION Pun/NNP)
  -/:
  &/CC
  #/#
  39/CD
  ;/:
  (PERSON Beware/NNP)
  &/CC
  #/#
  39/CD
  ;/:
  cover/NN
  !/.
  (PERSON Likes/NNP)
  n/JJ
  comments/NNS
  very/RB
  much/RB
  appreciated/VBN
  !/.)",,Honest586,LneaDw26bFuGts11KE-vf8DxNybKxvOCLkkkExJk2pk,1
"(S
  I/PRP
  love/VBP
  this/DT
  song/NN
  up/RB
  to/TO
  the/DT
  moon/NN
  &/CC
  gt/NN
  ;/:
  3/CD
  you/PRP
  are/VBP
  (PERSON Rocks/JJ)
  !/.
  ﻿/NN)",2015-05-23T10:27:43.205000,hazem bitar,z12ywjeyiwu3jdqvq22ptpzpowithfaz204,0
"(S
  (GPE Hello/NNP)
  ./.
  İ/VB
  am/VBP
  from/IN
  (PERSON Azerbaijan/NNP)
  </NNP
  br/NN
  //NNP
  >/NNP
  ﻿/NN)",2015-05-23T08:55:42.007000,Ferhad Babayev,z12xu1bi1umyxxs2023ejhfpuumozd45n04,0
"(S
  This/DT
  great/JJ
  Warning/NNP
  will/MD
  happen/VB
  soon/RB
  ./.
  ,0/JJ
  (ORGANIZATION LneaDw26bFst76VHKJL8PxaEy6VMNlvmriUDTSFK6vY/NNP)
  ,/,
  (PERSON Ali/NNP Paša,2013-09-26T22:28:17.047000/NNP)
  ,/,
  (GPE Croatia/NNP)
  &/CC
  lt/NN
  ;/:
  3,0/CD
  LneaDw26bFvkAHxpKEnM25FYWkyXthsUpri6JuQsZnU/NNP
  ,/,
  (PERSON G/NNP Belrus,2013-09-26T22:26:12.832000/NNP)
  ,/,
  (PERSON Nice/NNP)
  one,0/MD
  (ORGANIZATION LneaDw26bFtvZQt6JUEhasIEFRJG1exI_dVqdnQVPho/NNP)
  ,/,
  exode/NN
  ./.
  comeback.,2013-09-26T22:23:00.710000,600m/JJ
  views.,0/NN
  (ORGANIZATION LneaDw26bFunOarAg71AwGU6TJO6aZDKFIUn_TZ1_HY/NNP)
  ,/,
  (PERSON Muhammad/NNP Shaeel/NNP)
  Abbas,2013-09-26T22:15:45.476000/NNP
  ,/,
  (PERSON Fuck/NNP)
  off/RP
  !/.
  ,0/JJ
  LneaDw26bFt-oToUFj0z3vffLFNaxyKwZSIVQhiMx-E/NNP
  ,/,
  (PERSON Notorious/NNP Niko,2013-09-26T22:00:43.613000/NNP)
  ,/,
  ''/''
  (PERSON Hey/NNP)
  guys/VBD
  im/VB
  a/DT
  17yr/CD
  old/JJ
  rapper/NN
  trying/VBG
  to/TO
  get/VB
  exposure/NN
  .../:
  I/PRP
  live/VBP
  in/IN
  belgium/NN
  where/WRB
  (ORGANIZATION NO/NNP)
  ONE/NNP
  speaks/VBZ
  english/VB
  so/RB
  i/RB
  have/VBP
  to/TO
  resort/VB
  to/TO
  this/DT
  gay/NN
  (ORGANIZATION SPAM/NNP)
  .../:
  (PERSON Check/NNP)
  out/IN
  my/PRP$
  2/CD
  latest/JJS
  tracks/NNS
  as/IN
  they/PRP
  are/VBP
  probably/RB
  my/PRP$
  best../NN
  (PERSON Audio/NNP)
  isnt/VBZ
  the/DT
  best/JJS
  but/CC
  im/JJ
  gon/NN
  na/TO
  invest/VB
  in/IN
  some/DT
  real/JJ
  equipment/NN
  for/IN
  my/PRP$
  next/JJ
  track../JJ
  Please/NNP
  Thumbs/NNP
  this/DT
  up/RB
  so/IN
  others/NNS
  can/MD
  see../VB
  or/CC
  hey/VB
  dont/JJ
  just/RB
  check/VB
  me/PRP
  out/IN
  yourself/PRP
  and/CC
  leave/VB
  a/DT
  response/NN
  and/CC
  a/DT
  like/JJ
  :/:
  D/NNP
  Thanks/NNP
  in/IN
  advance/NN
  ,/,
  you/PRP
  guys/VBP
  will/MD
  be/VB
  part/NN
  of/IN
  making/VBG
  my/PRP$
  dream/NN
  come/VB
  (ORGANIZATION TRUE/NNP)
  -Notorious/JJ
  Niko/NNP)",,이 정훈,LneaDw26bFvv8RbyHRBDnA-4Bb1lhF9UlpzJf_5FkWM,1
"(S
  Hey/NNP
  guys/NNS
  im/VBP
  a/DT
  17yr/CD
  old/JJ
  rapper/NN
  trying/VBG
  to/TO
  get/VB
  exposure/NN
  .../:
  I/PRP
  live/VBP
  in/IN
  belgium/NN
  where/WRB
  (ORGANIZATION NO/NNP)
  ONE/NNP
  speaks/VBZ
  english/VB
  so/RB
  i/RB
  have/VBP
  to/TO
  resort/VB
  to/TO
  this/DT
  gay/NN
  (ORGANIZATION SPAM/NNP)
  .../:
  (PERSON Check/NNP)
  out/IN
  my/PRP$
  2/CD
  latest/JJS
  tracks/NNS
  as/IN
  they/PRP
  are/VBP
  probably/RB
  my/PRP$
  best../NN
  (PERSON Audio/NNP)
  isnt/VBZ
  the/DT
  best/JJS
  but/CC
  im/JJ
  gon/NN
  na/TO
  invest/VB
  in/IN
  some/DT
  real/JJ
  equipment/NN
  for/IN
  my/PRP$
  next/JJ
  track../JJ
  Please/NNP
  Thumbs/NNP
  this/DT
  up/RB
  so/IN
  others/NNS
  can/MD
  see../VB
  or/CC
  hey/VB
  dont/JJ
  just/RB
  check/VB
  me/PRP
  out/IN
  yourself/PRP
  and/CC
  leave/VB
  a/DT
  response/NN
  and/CC
  a/DT
  like/JJ
  :/:
  D/NNP
  Thanks/NNP
  in/IN
  advance/NN
  ,/,
  you/PRP
  guys/VBP
  will/MD
  be/VB
  part/NN
  of/IN
  making/VBG
  my/PRP$
  dream/NN
  come/VB
  (ORGANIZATION TRUE/NNP)
  -Notorious/JJ
  Niko/NNP)",,Notorious Niko,LneaDw26bFvpoWuT_30FVDq9XRmjOIn_01gQXnGANo4,1
"(S
  (ORGANIZATION EMINEM/NNP)
  &/CC
  lt/NN
  ;/:
  3/CD
  </NN
  br/NN
  //NNP
  >/VBZ
  the/DT
  best/JJS
  rapper/NN
  ever/RB
  &/CC
  lt/NN
  ;/:
  3﻿/CD)",2015-05-23T08:36:40.952000,Boksu Boc,z13csrxzhwnis5zg404cdxpyrpbvtdcocz40k,0
(S i/JJ hate/VBP rap﻿/NNS),2015-05-23T07:17:09.691000,Chelsea Yun,z13wtn0o5ueli5m4b04cdjnjqzb5xftz4hw,0
"(S
  Check/VB
  out/RP
  my/PRP$
  channel/NN
  to/TO
  see/VB
  (PERSON Rihanna/NNP)
  short/JJ
  mix/NN
  by/IN
  me/PRP
  :/:
  )/))",,media.uploader,LneaDw26bFtSk2czbMLQl8KluoXusyGfmZ0u3D3dXek,1
"(S
  Every/DT
  weekend/NN
  a/DT
  new/JJ
  lyric/JJ
  video/NN
  of/IN
  (GPE Eminem/NNP)
  here/RB
  (ORGANIZATION VIEW/NNP)
  LIKE/NNP
  SUBSCRIBE/NNP)",,Anthony Konstantinou,LneaDw26bFv2Ps-QqkMShtEbaXEAA7MO4d-ZFRdrrW0,1
"(S
  This/DT
  song/video/NN
  is/VBZ
  such/JJ
  a/DT
  trigger/NN
  but/CC
  it/PRP
  &/CC
  #/#
  39/CD
  ;/:
  s/NN
  just/RB
  so/RB
  good/JJ
  .../:
  ﻿/NN)",2015-05-23T05:14:55.214000,Laura Winner,z12ojrdgoryvz5k4n04cidzimov5inlppto0k,0
"(S
  Check/VB
  Out/IN
  The/DT
  (ORGANIZATION New/NNP Hot/NNP Video/NNP By/IN Dante/NNP)
  B/NNP
  Called/VBD
  Riled/VBD
  Up/RP)",,DanteBTV,LneaDw26bFvaBIGMY4DfxNzifyIUm7GOWp8Br9oySEk,1
(S (GPE Was/NNP) that/IN (PERSON Meghan/NNP) fox/VB ?/. ?/. ﻿/NN),2015-05-23T04:45:12.703000,LUKAZ G,z13mh5zhdtrcst5xs04cddwzqtz5yhapzf0,0
"(S
  ayyy/NN
  can/MD
  u/VB
  guys/JJ
  please/VB
  check/VB
  out/RP
  my/PRP$
  rap/NN
  video/NN
  im/NN
  16/CD
  n/JJ
  im/NN
  juss/NN
  tryna/NN
  get/VB
  some/DT
  love/NN
  please/NN
  chrck/VB
  it/PRP
  out/RP
  an/DT
  thank/NN
  u/NN)",,armontre,LneaDw26bFs9Rg2Ij9HjO7kLn-wwxZttoa9Dx9BEGzQ,1
"(S
  (ORGANIZATION COME/NNP)
  (ORGANIZATION SUBSCRIBE/NNP)
  TO/NNP
  MY/NNP
  CHANNEL/NNP
  !/.
  ;/:
  -/:
  )/)
  PLEASE/NN
  !/.
  !/.)",,Jay Stevens,LneaDw26bFtHPL0j2tW4vknwh8imHXGX4vzYDmr2nhc,1
"(S
  (GPE Awesome/NNP)
  song/NN
  !/.
  ,/,
  congratulations/NNS
  !/.
  !/.
  !/.
  ﻿/NN)",2015-05-23T04:15:02.178000,Maria Montana,z13cztvzwlzawvszx04cfp3rdma0dlyonso0k,0
